Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:	-32.81944444444434	1.3263888888888888
Calibration Channels:	410	986
Calibration Energies:	511.0	1275.0
Elapsed Real Time:	60.62
Elapsed Live Time:	60.0
Start Time:	October 11, 2021, 03:04:10
End Time:	October 11, 2021, 03:05:11
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	15	32	21695	19237	7	23
2	59	75	8828	5415	8	67
3	267	308	7268	4180	22	285

Channel Data:
Channel	Energy	Counts
0	0.0	0
1	1.0	0
2	2.0	0
3	3.0	0
4	4.0	0
5	5.0	14
6	6.0	24
7	7.0	30
8	8.0	29
9	9.0	52
10	10.0	44
11	11.0	59
12	12.0	58
13	13.0	86
14	14.0	110
15	15.0	138
16	16.0	202
17	17.0	312
18	18.0	560
19	19.0	915
20	20.0	1668
21	21.0	2627
22	22.0	3179
23	23.0	3311
24	24.0	2761
25	25.0	2073
26	26.0	1381
27	27.0	925
28	28.0	642
29	29.0	446
30	30.0	279
31	31.0	158
32	32.0	118
33	33.0	97
34	34.0	72
35	35.0	95
36	36.0	87
37	37.0	119
38	38.0	146
39	39.0	168
40	40.0	153
41	41.0	129
42	42.0	177
43	43.0	157
44	44.0	139
45	45.0	169
46	46.0	158
47	47.0	154
48	48.0	155
49	49.0	166
50	50.0	142
51	51.0	171
52	52.0	167
53	53.0	168
54	54.0	178
55	55.0	202
56	56.0	181
57	57.0	178
58	58.0	208
59	59.0	242
60	60.0	239
61	61.0	298
62	62.0	391
63	63.0	425
64	64.0	517
65	65.0	693
66	66.0	781
67	67.0	898
68	68.0	907
69	69.0	844
70	70.0	811
71	71.0	620
72	72.0	434
73	73.0	320
74	74.0	231
75	75.0	177
76	76.0	112
77	77.0	81
78	78.0	94
79	79.0	71
80	80.0	62
81	81.0	78
82	82.0	84
83	83.0	69
84	84.0	86
85	85.0	72
86	86.0	75
87	87.0	85
88	88.0	87
89	89.0	84
90	90.0	70
91	91.0	68
92	92.0	78
93	93.0	89
94	94.0	85
95	95.0	76
96	96.0	86
97	97.0	73
98	98.0	75
99	99.0	71
100	100.0	77
101	101.0	76
102	102.0	93
103	103.0	86
104	104.0	97
105	105.0	83
106	106.0	98
107	107.0	86
108	108.0	88
109	109.0	83
110	110.0	99
111	111.0	93
112	112.0	95
113	113.0	128
114	114.0	121
115	115.0	97
116	116.0	122
117	117.0	121
118	118.0	125
119	119.0	114
120	120.0	140
121	121.0	110
122	122.0	112
123	123.0	132
124	124.0	136
125	125.0	127
126	126.0	123
127	127.0	108
128	128.0	137
129	129.0	111
130	130.0	110
131	131.0	109
132	132.0	96
133	133.0	109
134	134.0	90
135	135.0	85
136	136.0	82
137	137.0	87
138	138.0	74
139	139.0	70
140	140.0	74
141	141.0	76
142	142.0	71
143	143.0	77
144	144.0	87
145	145.0	60
146	146.0	77
147	147.0	79
148	148.0	79
149	149.0	74
150	150.0	59
151	151.0	60
152	152.0	67
153	153.0	80
154	154.0	70
155	155.0	69
156	156.0	62
157	157.0	58
158	158.0	56
159	159.0	63
160	160.0	58
161	161.0	58
162	162.0	55
163	163.0	51
164	164.0	53
165	165.0	56
166	166.0	58
167	167.0	61
168	168.0	56
169	169.0	54
170	170.0	39
171	171.0	48
172	172.0	47
173	173.0	43
174	174.0	47
175	175.0	42
176	176.0	43
177	177.0	41
178	178.0	37
179	179.0	51
180	180.0	35
181	181.0	39
182	182.0	28
183	183.0	31
184	184.0	37
185	185.0	30
186	186.0	41
187	187.0	37
188	188.0	28
189	189.0	23
190	190.0	29
191	191.0	22
192	192.0	28
193	193.0	29
194	194.0	26
195	195.0	26
196	196.0	33
197	197.0	26
198	198.0	27
199	199.0	23
200	200.0	23
201	201.0	22
202	202.0	28
203	203.0	25
204	204.0	30
205	205.0	37
206	206.0	35
207	207.0	44
208	208.0	31
209	209.0	41
210	210.0	47
211	211.0	41
212	212.0	48
213	213.0	61
214	214.0	50
215	215.0	61
216	216.0	72
217	217.0	63
218	218.0	87
219	219.0	95
220	220.0	81
221	221.0	96
222	222.0	71
223	223.0	82
224	224.0	91
225	225.0	88
226	226.0	92
227	227.0	79
228	228.0	101
229	229.0	96
230	230.0	107
231	231.0	90
232	232.0	103
233	233.0	136
234	234.0	113
235	235.0	105
236	236.0	97
237	237.0	139
238	238.0	116
239	239.0	119
240	240.0	120
241	241.0	125
242	242.0	124
243	243.0	122
244	244.0	138
245	245.0	123
246	246.0	105
247	247.0	93
248	248.0	97
249	249.0	105
250	250.0	96
251	251.0	81
252	252.0	87
253	253.0	77
254	254.0	62
255	255.0	78
256	256.0	56
257	257.0	47
258	258.0	57
259	259.0	57
260	260.0	47
261	261.0	60
262	262.0	61
263	263.0	54
264	264.0	54
265	265.0	64
266	266.0	91
267	267.0	77
268	268.0	108
269	269.0	102
270	270.0	108
271	271.0	135
272	272.0	157
273	273.0	162
274	274.0	194
275	275.0	204
276	276.0	207
277	277.0	207
278	278.0	216
279	279.0	257
280	280.0	270
281	281.0	252
282	282.0	274
283	283.0	271
284	284.0	244
285	285.0	264
286	286.0	305
287	287.0	256
288	288.0	246
289	289.0	254
290	290.0	256
291	291.0	206
292	292.0	229
293	293.0	204
294	294.0	183
295	295.0	154
296	296.0	151
297	297.0	149
298	298.0	131
299	299.0	116
300	300.0	110
301	301.0	116
302	302.0	95
303	303.0	79
304	304.0	66
305	305.0	66
306	306.0	73
307	307.0	56
308	308.0	58
309	309.0	56
310	310.0	54
311	311.0	48
312	312.0	40
313	313.0	31
314	314.0	28
315	315.0	23
316	316.0	16
317	317.0	31
318	318.0	21
319	319.0	19
320	320.0	17
321	321.0	15
322	322.0	11
323	323.0	10
324	324.0	10
325	325.0	7
326	326.0	4
327	327.0	6
328	328.0	11
329	329.0	1
330	330.0	4
331	331.0	4
332	332.0	3
333	333.0	4
334	334.0	3
335	335.0	4
336	336.0	2
337	337.0	5
338	338.0	3
339	339.0	3
340	340.0	4
341	341.0	4
342	342.0	3
343	343.0	1
344	344.0	2
345	345.0	0
346	346.0	1
347	347.0	2
348	348.0	3
349	349.0	0
350	350.0	1
351	351.0	3
352	352.0	0
353	353.0	3
354	354.0	3
355	355.0	1
356	356.0	1
357	357.0	1
358	358.0	1
359	359.0	0
360	360.0	1
361	361.0	0
362	362.0	2
363	363.0	1
364	364.0	3
365	365.0	0
366	366.0	4
367	367.0	0
368	368.0	0
369	369.0	0
370	370.0	2
371	371.0	1
372	372.0	1
373	373.0	0
374	374.0	2
375	375.0	1
376	376.0	0
377	377.0	2
378	378.0	0
379	379.0	5
380	380.0	2
381	381.0	1
382	382.0	3
383	383.0	2
384	384.0	2
385	385.0	0
386	386.0	1
387	387.0	2
388	388.0	0
389	389.0	1
390	390.0	2
391	391.0	0
392	392.0	2
393	393.0	0
394	394.0	0
395	395.0	2
396	396.0	3
397	397.0	3
398	398.0	1
399	399.0	0
400	400.0	2
401	401.0	2
402	402.0	2
403	403.0	0
404	404.0	1
405	405.0	1
406	406.0	2
407	407.0	4
408	408.0	1
409	409.0	1
410	410.0	1
411	411.0	1
412	412.0	0
413	413.0	3
414	414.0	1
415	415.0	0
416	416.0	2
417	417.0	1
418	418.0	0
419	419.0	0
420	420.0	1
421	421.0	2
422	422.0	0
423	423.0	1
424	424.0	0
425	425.0	0
426	426.0	1
427	427.0	0
428	428.0	1
429	429.0	0
430	430.0	1
431	431.0	0
432	432.0	0
433	433.0	1
434	434.0	0
435	435.0	0
436	436.0	1
437	437.0	0
438	438.0	1
439	439.0	0
440	440.0	0
441	441.0	3
442	442.0	0
443	443.0	2
444	444.0	3
445	445.0	1
446	446.0	2
447	447.0	1
448	448.0	1
449	449.0	2
450	450.0	1
451	451.0	1
452	452.0	0
453	453.0	3
454	454.0	1
455	455.0	1
456	456.0	0
457	457.0	0
458	458.0	2
459	459.0	0
460	460.0	1
461	461.0	0
462	462.0	0
463	463.0	1
464	464.0	0
465	465.0	2
466	466.0	3
467	467.0	0
468	468.0	2
469	469.0	0
470	470.0	1
471	471.0	0
472	472.0	1
473	473.0	1
474	474.0	2
475	475.0	0
476	476.0	1
477	477.0	1
478	478.0	2
479	479.0	0
480	480.0	0
481	481.0	0
482	482.0	1
483	483.0	0
484	484.0	1
485	485.0	1
486	486.0	0
487	487.0	0
488	488.0	2
489	489.0	1
490	490.0	1
491	491.0	0
492	492.0	1
493	493.0	0
494	494.0	0
495	495.0	1
496	496.0	0
497	497.0	0
498	498.0	0
499	499.0	1
500	500.0	0
501	501.0	0
502	502.0	1
503	503.0	0
504	504.0	1
505	505.0	0
506	506.0	0
507	507.0	1
508	508.0	1
509	509.0	0
510	510.0	1
511	511.0	2
512	512.0	0
513	513.0	0
514	514.0	0
515	515.0	1
516	516.0	0
517	517.0	1
518	518.0	0
519	519.0	1
520	520.0	0
521	521.0	0
522	522.0	1
523	523.0	0
524	524.0	1
525	525.0	0
526	526.0	0
527	527.0	0
528	528.0	0
529	529.0	0
530	530.0	0
531	531.0	1
532	532.0	0
533	533.0	0
534	534.0	1
535	535.0	0
536	536.0	0
537	537.0	0
538	538.0	0
539	539.0	1
540	540.0	0
541	541.0	0
542	542.0	1
543	543.0	0
544	544.0	1
545	545.0	1
546	546.0	1
547	547.0	0
548	548.0	1
549	549.0	0
550	550.0	1
551	551.0	0
552	552.0	1
553	553.0	0
554	554.0	0
555	555.0	0
556	556.0	0
557	557.0	0
558	558.0	0
559	559.0	0
560	560.0	0
561	561.0	0
562	562.0	1
563	563.0	1
564	564.0	0
565	565.0	1
566	566.0	1
567	567.0	0
568	568.0	1
569	569.0	1
570	570.0	0
571	571.0	1
572	572.0	0
573	573.0	0
574	574.0	2
575	575.0	0
576	576.0	0
577	577.0	0
578	578.0	1
579	579.0	0
580	580.0	1
581	581.0	0
582	582.0	0
583	583.0	0
584	584.0	0
585	585.0	0
586	586.0	0
587	587.0	1
588	588.0	0
589	589.0	0
590	590.0	1
591	591.0	0
592	592.0	0
593	593.0	1
594	594.0	0
