Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	178.21
Elapsed Live Time:	178.0
Start Time:	October 08, 2021, 03:16:38
End Time:	October 08, 2021, 03:19:36
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	131	174	3163	258	5	151
3	37	37	45	45	0	0
4	483	557	1845	1469	35	515
5	11	35	871	106	6	23

Channel Data:
Channel	Energy	Counts
455		7
456		7
457		6
458		3
459		6
460		6
461		6
462		6
463		6
464		7
465		9
466		6
467		8
468		7
469		8
470		7
471		10
472		9
473		8
474		5
475		8
476		9
477		10
478		9
479		6
480		9
481		6
482		7
483		9
484		9
485		12
486		17
487		10
488		12
489		9
490		16
491		14
492		16
493		15
494		22
495		14
496		29
497		18
498		26
499		20
500		39
501		41
502		35
503		38
504		41
505		41
506		29
507		34
508		43
509		41
510		48
511		35
512		45
513		52
514		52
515		54
516		40
517		42
518		52
519		38
520		42
521		55
522		35
523		36
524		48
525		33
526		34
527		36
528		27
529		37
530		29
531		32
532		31
533		27
534		16
535		23
536		17
537		17
538		21
539		18
540		16
541		13
542		6
543		14
544		6
545		11
546		8
547		7
548		8
549		5
550		4
551		5
552		3
553		1
554		6
555		4
556		4
557		2
558		5
559		2
560		3
561		2
562		1
563		2
564		1
565		2
566		2
567		1
568		0
569		3
570		1
571		5
572		1
573		1
574		1
575		2
576		0
577		3
578		0
579		2
580		1
581		2
582		2
583		0
584		0
585		3
586		2
587		1
588		0
589		1
590		2
591		1
592		1
593		2
594		2
595		3
596		2
597		0
598		2
599		0
600		1
601		1
602		1
603		4
604		1
605		0
606		0
607		0
608		0
609		0
610		2
611		0
612		1
613		0
614		1
615		1
616		1
617		2
618		0
619		1
620		1
621		0
622		0
623		0
624		1
625		1
626		2
627		0
628		3
629		3
630		0
631		2
632		2
633		3
634		2
635		0
636		1
637		0
638		1
639		2
640		3
641		1
642		1
643		0
644		2
645		1
646		0
647		1
648		0
649		1
650		2
651		1
652		2
653		3
654		0
655		0
656		1
657		0
658		2
659		1
660		0
661		0
662		2
663		1
664		1
665		1
666		0
667		3
668		1
669		0
670		1
671		1
672		0
673		1
674		1
675		1
676		3
677		1
678		0
679		1
680		0
681		1
682		1
683		1
684		2
685		2
686		0
687		1
688		0
689		3
690		2
691		0
692		1
693		0
694		0
695		1
696		0
697		2
698		0
699		1
700		3
701		1
702		2
703		0
704		2
705		1
706		2
707		3
708		0
709		0
710		2
711		3
712		0
713		1
714		1
715		0
716		2
717		1
718		3
719		1
720		0
721		0
722		0
723		1
724		1
725		0
726		0
727		1
728		2
729		0
730		2
731		0
732		3
733		5
734		0
735		0
736		1
737		0
738		1
739		0
740		1
741		2
742		1
743		0
744		1
745		0
746		3
747		0
748		3
749		1
750		1
751		1
752		1
753		2
754		1
755		1
756		0
757		2
758		0
759		1
760		1
761		2
762		2
763		2
764		1
765		1
766		2
767		0
768		0
769		1
770		0
771		0
772		0
773		0
774		0
775		0
776		1
777		2
778		1
779		0
780		0
781		3
782		1
783		0
784		0
785		1
786		1
787		2
788		0
789		1
790		1
791		0
792		1
793		2
794		1
795		1
796		2
797		1
798		2
799		0
800		0
801		0
802		1
803		0
804		0
805		1
806		0
807		2
808		0
809		0
810		0
811		1
812		0
813		1
814		1
815		0
816		2
817		0
818		0
819		3
820		2
821		3
822		0
823		2
824		0
825		0
826		0
827		0
828		1
829		1
830		0
831		0
832		0
833		1
834		0
835		0
836		0
837		2
838		0
839		1
840		1
841		1
842		2
843		0
844		1
845		1
846		0
847		1
848		0
849		1
850		1
851		0
852		0
853		0
854		0
855		1
856		1
857		0
858		0
859		1
860		0
861		0
862		2
863		1
864		0
865		2
866		1
867		0
868		0
869		0
870		1
871		2
872		0
873		0
874		1
875		1
876		0
877		0
878		0
879		1
880		3
881		2
882		0
883		2
884		0
885		3
886		0
887		0
888		1
889		0
890		1
891		2
892		0
893		0
894		4
895		1
896		0
897		0
898		1
899		1
900		0
901		1
902		1
903		2
904		1
905		2
906		2
907		1
908		1
909		0
910		1
911		0
912		2
913		0
914		1
915		1
916		1
917		1
918		0
919		1
920		2
921		0
922		0
923		0
924		0
925		2
926		0
927		0
928		0
929		0
930		0
931		1
932		0
933		1
934		1
935		1
936		2
937		0
938		0
939		0
940		1
941		0
942		0
943		1
944		0
945		1
946		1
947		1
948		0
949		1
950		2
951		1
952		0
953		0
954		0
955		1
956		0
957		0
958		1
959		0
960		2
961		1
962		2
963		0
964		1
965		1
966		1
967		0
968		1
969		0
970		0
971		0
972		0
973		3
974		2
975		0
976		1
977		0
978		1
979		0
980		2
981		0
982		1
983		0
984		0
985		1
986		0
987		0
988		1
989		0
990		1
991		0
992		0
993		0
994		1
995		0
996		0
997		0
998		1
999		0
1000		0
1001		1
1002		0
1003		1
1004		1
1005		1
1006		1
1007		0
1008		0
1009		2
1010		0
1011		1
1012		0
1013		1
1014		0
1015		0
1016		0
1017		0
1018		0
1019		0
1020		0
1021		0
1022		0
1023		0
