Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	120.55
Elapsed Live Time:	120.0
Start Time:	October 08, 2021, 04:49:49
End Time:	October 08, 2021, 04:51:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	115	160	7184	1015	17	137
2	368	442	12342	10766	29	403
3	923	1022	2197	2095	35	969

Channel Data:
Channel	Energy	Counts
458		6
459		11
460		10
461		12
462		13
463		17
464		15
465		14
466		7
467		7
468		9
469		8
470		7
471		18
472		12
473		15
474		9
475		11
476		13
477		11
478		9
479		3
480		6
481		13
482		5
483		10
484		13
485		10
486		10
487		10
488		14
489		11
490		9
491		12
492		11
493		14
494		13
495		4
496		8
497		16
498		11
499		5
500		6
501		14
502		13
503		12
504		20
505		15
506		13
507		14
508		13
509		9
510		12
511		19
512		13
513		14
514		9
515		15
516		14
517		12
518		14
519		10
520		13
521		13
522		15
523		11
524		10
525		13
526		9
527		11
528		15
529		9
530		17
531		16
532		12
533		11
534		13
535		5
536		14
537		13
538		13
539		8
540		9
541		8
542		13
543		15
544		3
545		11
546		13
547		9
548		8
549		9
550		14
551		15
552		9
553		10
554		13
555		8
556		7
557		12
558		11
559		17
560		9
561		10
562		6
563		11
564		11
565		12
566		9
567		12
568		9
569		17
570		9
571		14
572		2
573		6
574		17
575		12
576		11
577		12
578		12
579		12
580		11
581		9
582		12
583		14
584		16
585		13
586		8
587		9
588		6
589		9
590		11
591		10
592		9
593		20
594		13
595		14
596		7
597		13
598		9
599		11
600		11
601		13
602		23
603		10
604		9
605		11
606		7
607		13
608		6
609		13
610		12
611		17
612		14
613		11
614		8
615		6
616		9
617		8
618		17
619		15
620		13
621		7
622		15
623		14
624		15
625		12
626		16
627		13
628		16
629		18
630		13
631		10
632		12
633		9
634		12
635		16
636		13
637		10
638		8
639		15
640		9
641		10
642		12
643		14
644		18
645		6
646		14
647		11
648		8
649		10
650		11
651		12
652		12
653		10
654		11
655		12
656		15
657		10
658		12
659		10
660		12
661		14
662		13
663		15
664		13
665		17
666		9
667		14
668		14
669		10
670		12
671		13
672		4
673		8
674		14
675		10
676		9
677		8
678		8
679		10
680		5
681		16
682		12
683		16
684		12
685		12
686		15
687		8
688		18
689		10
690		8
691		16
692		9
693		23
694		13
695		18
696		15
697		17
698		13
699		12
700		16
701		13
702		12
703		17
704		16
705		8
706		20
707		13
708		14
709		13
710		10
711		13
712		10
713		12
714		9
715		11
716		14
717		13
718		5
719		19
720		14
721		15
722		12
723		14
724		12
725		16
726		8
727		11
728		14
729		16
730		22
731		14
732		11
733		10
734		20
735		14
736		11
737		9
738		14
739		14
740		10
741		12
742		12
743		16
744		17
745		9
746		14
747		16
748		20
749		20
750		6
751		14
752		11
753		13
754		16
755		15
756		20
757		10
758		18
759		21
760		16
761		9
762		19
763		11
764		13
765		14
766		16
767		14
768		20
769		16
770		15
771		19
772		14
773		15
774		12
775		12
776		7
777		12
778		11
779		16
780		18
781		20
782		15
783		13
784		14
785		13
786		14
787		20
788		14
789		7
790		11
791		13
792		7
793		23
794		10
795		12
796		16
797		12
798		12
799		7
800		9
801		11
802		7
803		5
804		8
805		17
806		7
807		10
808		7
809		9
810		10
811		7
812		10
813		9
814		9
815		13
816		11
817		5
818		8
819		6
820		4
821		6
822		7
823		6
824		4
825		2
826		4
827		5
828		5
829		5
830		8
831		4
832		12
833		2
834		5
835		7
836		4
837		2
838		4
839		5
840		1
841		6
842		1
843		3
844		7
845		2
846		4
847		3
848		2
849		1
850		4
851		2
852		2
853		4
854		5
855		4
856		1
857		2
858		1
859		4
860		7
861		4
862		4
863		1
864		4
865		3
866		0
867		1
868		0
869		4
870		1
871		1
872		2
873		0
874		3
875		1
876		3
877		2
878		1
879		3
880		1
881		3
882		1
883		2
884		3
885		1
886		1
887		2
888		5
889		1
890		2
891		2
892		2
893		1
894		1
895		1
896		2
897		0
898		0
899		1
900		2
901		3
902		4
903		1
904		1
905		0
906		0
907		2
908		1
909		0
910		1
911		1
912		3
913		2
914		3
915		1
916		2
917		2
918		4
919		3
920		4
921		3
922		3
923		1
924		6
925		2
926		2
927		4
928		12
929		6
930		3
931		9
932		9
933		4
934		16
935		21
936		11
937		9
938		17
939		22
940		16
941		16
942		16
943		24
944		18
945		27
946		21
947		25
948		24
949		35
950		24
951		20
952		22
953		32
954		33
955		27
956		33
957		43
958		32
959		42
960		34
961		54
962		42
963		38
964		42
965		47
966		38
967		41
968		38
969		41
970		51
971		42
972		41
973		53
974		56
975		40
976		37
977		43
978		30
979		37
980		41
981		38
982		32
983		34
984		29
985		38
986		34
987		22
988		28
989		32
990		28
991		22
992		26
993		18
994		18
995		25
996		12
997		17
998		15
999		13
1000		18
1001		11
1002		9
1003		14
1004		7
1005		6
1006		14
1007		8
1008		6
1009		6
1010		7
1011		3
1012		4
1013		5
1014		7
1015		2
1016		4
1017		4
1018		5
1019		2
1020		2
1021		2
1022		0
1023		0
