Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	178.35
Elapsed Live Time:	178.0
Start Time:	October 08, 2021, 04:07:05
End Time:	October 08, 2021, 04:10:04
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	131	174	4370	807	9	151
3	37	37	59	59	0	0
4	483	557	6046	5332	30	516
5	11	35	2815	1564	7	23

Channel Data:
Channel	Energy	Counts
455		6
456		0
457		6
458		5
459		10
460		4
461		3
462		3
463		10
464		5
465		7
466		17
467		3
468		4
469		5
470		9
471		3
472		8
473		10
474		12
475		10
476		9
477		15
478		13
479		16
480		12
481		21
482		14
483		16
484		16
485		23
486		27
487		23
488		28
489		32
490		35
491		52
492		45
493		51
494		55
495		59
496		72
497		75
498		78
499		72
500		100
501		96
502		102
503		91
504		121
505		113
506		122
507		146
508		134
509		132
510		142
511		163
512		130
513		172
514		172
515		178
516		165
517		171
518		159
519		153
520		187
521		153
522		173
523		133
524		130
525		135
526		126
527		137
528		126
529		119
530		104
531		92
532		110
533		75
534		72
535		63
536		82
537		64
538		57
539		49
540		46
541		50
542		25
543		22
544		29
545		24
546		25
547		27
548		13
549		16
550		14
551		15
552		10
553		6
554		3
555		3
556		6
557		4
558		6
559		8
560		2
561		0
562		6
563		1
564		2
565		2
566		0
567		1
568		4
569		0
570		1
571		2
572		1
573		2
574		2
575		2
576		1
577		2
578		0
579		0
580		1
581		0
582		0
583		4
584		1
585		0
586		1
587		1
588		1
589		2
590		1
591		0
592		1
593		1
594		1
595		1
596		1
597		0
598		1
599		2
600		1
601		0
602		0
603		1
604		3
605		1
606		0
607		1
608		0
609		2
610		0
611		2
612		1
613		0
614		1
615		0
616		1
617		2
618		1
619		1
620		2
621		0
622		1
623		1
624		2
625		1
626		1
627		1
628		0
629		2
630		1
631		0
632		0
633		2
634		3
635		1
636		0
637		0
638		0
639		0
640		1
641		1
642		2
643		0
644		3
645		1
646		0
647		0
648		0
649		0
650		0
651		0
652		0
653		2
654		1
655		1
656		0
657		3
658		1
659		1
660		1
661		0
662		2
663		0
664		1
665		2
666		0
667		0
668		0
669		1
670		1
671		3
672		0
673		1
674		1
675		2
676		1
677		2
678		1
679		1
680		2
681		3
682		0
683		0
684		1
685		2
686		2
687		0
688		0
689		0
690		2
691		2
692		0
693		2
694		4
695		1
696		1
697		1
698		1
699		0
700		1
701		0
702		1
703		3
704		2
705		1
706		0
707		0
708		0
709		1
710		0
711		0
712		0
713		0
714		1
715		2
716		2
717		0
718		0
719		1
720		0
721		0
722		0
723		1
724		0
725		2
726		1
727		1
728		1
729		1
730		1
731		1
732		2
733		0
734		0
735		0
736		0
737		0
738		0
739		0
740		2
741		2
742		1
743		1
744		0
745		1
746		0
747		2
748		0
749		0
750		0
751		0
752		0
753		1
754		2
755		3
756		1
757		0
758		1
759		2
760		1
761		1
762		2
763		1
764		3
765		0
766		0
767		1
768		0
769		1
770		0
771		0
772		1
773		2
774		0
775		2
776		1
777		1
778		0
779		1
780		1
781		0
782		0
783		0
784		1
785		1
786		0
787		0
788		0
789		0
790		0
791		3
792		1
793		1
794		0
795		0
796		2
797		4
798		2
799		1
800		0
801		1
802		2
803		0
804		1
805		1
806		0
807		0
808		1
809		3
810		0
811		1
812		1
813		0
814		0
815		2
816		0
817		0
818		1
819		0
820		1
821		2
822		0
823		0
824		1
825		0
826		0
827		1
828		0
829		1
830		1
831		2
832		1
833		0
834		0
835		1
836		0
837		1
838		1
839		1
840		0
841		1
842		1
843		1
844		0
845		0
846		0
847		0
848		1
849		0
850		1
851		0
852		0
853		2
854		0
855		0
856		0
857		1
858		2
859		3
860		0
861		0
862		1
863		1
864		0
865		0
866		2
867		0
868		1
869		2
870		2
871		0
872		1
873		2
874		1
875		2
876		0
877		0
878		1
879		1
880		0
881		0
882		2
883		0
884		0
885		0
886		1
887		1
888		0
889		2
890		1
891		2
892		0
893		1
894		2
895		0
896		0
897		0
898		0
899		0
900		1
901		2
902		1
903		0
904		0
905		1
906		0
907		1
908		0
909		1
910		0
911		1
912		0
913		1
914		0
915		0
916		0
917		1
918		0
919		1
920		1
921		2
922		3
923		1
924		0
925		1
926		0
927		0
928		2
929		0
930		0
931		1
932		0
933		1
934		0
935		0
936		0
937		0
938		1
939		1
940		0
941		1
942		0
943		0
944		1
945		1
946		0
947		0
948		0
949		0
950		2
951		1
952		0
953		0
954		1
955		1
956		1
957		0
958		1
959		1
960		1
961		0
962		0
963		0
964		1
965		1
966		1
967		1
968		0
969		1
970		3
971		0
972		2
973		0
974		1
975		0
976		2
977		1
978		1
979		1
980		0
981		0
982		1
983		1
984		1
985		1
986		1
987		1
988		1
989		0
990		2
991		0
992		0
993		0
994		1
995		0
996		0
997		0
998		0
999		0
1000		0
1001		0
1002		1
1003		0
1004		0
1005		1
1006		0
1007		1
1008		0
1009		1
1010		0
1011		1
1012		0
1013		0
1014		0
1015		0
1016		0
1017		1
1018		0
1019		0
1020		0
1021		0
1022		0
1023		0
