Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	120.52
Elapsed Live Time:	120.0
Start Time:	October 08, 2021, 05:06:13
End Time:	October 08, 2021, 05:08:13
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	115	160	7058	1259	17	137
2	368	442	10745	9394	30	403
3	923	1022	1914	1763	48	970

Channel Data:
Channel	Energy	Counts
458		13
459		8
460		8
461		11
462		5
463		13
464		12
465		15
466		10
467		11
468		12
469		12
470		19
471		16
472		12
473		14
474		18
475		5
476		15
477		5
478		11
479		12
480		13
481		15
482		10
483		17
484		9
485		12
486		7
487		11
488		10
489		10
490		9
491		10
492		8
493		12
494		10
495		5
496		11
497		10
498		14
499		8
500		9
501		15
502		11
503		10
504		9
505		13
506		8
507		10
508		13
509		6
510		7
511		13
512		12
513		21
514		9
515		15
516		16
517		12
518		16
519		10
520		5
521		13
522		8
523		11
524		12
525		12
526		6
527		4
528		15
529		11
530		15
531		5
532		8
533		10
534		10
535		19
536		9
537		5
538		10
539		7
540		9
541		9
542		5
543		7
544		14
545		11
546		18
547		6
548		15
549		8
550		10
551		10
552		8
553		7
554		9
555		7
556		13
557		11
558		5
559		12
560		11
561		10
562		8
563		14
564		14
565		6
566		16
567		12
568		12
569		5
570		12
571		16
572		9
573		10
574		10
575		11
576		12
577		12
578		15
579		10
580		13
581		9
582		11
583		13
584		13
585		13
586		7
587		13
588		12
589		6
590		16
591		7
592		11
593		7
594		10
595		4
596		8
597		10
598		15
599		10
600		9
601		8
602		8
603		12
604		15
605		10
606		9
607		10
608		13
609		11
610		10
611		10
612		10
613		10
614		14
615		14
616		7
617		15
618		13
619		15
620		6
621		13
622		13
623		11
624		9
625		11
626		12
627		8
628		8
629		11
630		7
631		4
632		6
633		5
634		14
635		10
636		18
637		13
638		11
639		10
640		9
641		14
642		11
643		7
644		12
645		10
646		10
647		12
648		12
649		16
650		12
651		7
652		15
653		8
654		10
655		9
656		12
657		17
658		16
659		16
660		16
661		9
662		12
663		10
664		9
665		14
666		6
667		9
668		16
669		7
670		14
671		12
672		21
673		14
674		8
675		10
676		11
677		11
678		10
679		11
680		15
681		10
682		10
683		16
684		9
685		9
686		11
687		12
688		11
689		14
690		14
691		13
692		13
693		23
694		8
695		11
696		13
697		12
698		10
699		9
700		8
701		19
702		12
703		6
704		15
705		15
706		14
707		6
708		11
709		13
710		8
711		9
712		6
713		10
714		8
715		21
716		25
717		12
718		10
719		8
720		10
721		11
722		18
723		19
724		19
725		8
726		9
727		14
728		16
729		13
730		13
731		11
732		21
733		11
734		10
735		8
736		13
737		12
738		12
739		14
740		5
741		12
742		15
743		15
744		9
745		17
746		9
747		8
748		11
749		11
750		20
751		15
752		7
753		10
754		11
755		11
756		22
757		10
758		13
759		20
760		8
761		13
762		16
763		15
764		13
765		8
766		15
767		13
768		20
769		9
770		8
771		18
772		14
773		8
774		17
775		8
776		21
777		13
778		14
779		14
780		9
781		20
782		8
783		9
784		13
785		12
786		9
787		14
788		14
789		9
790		16
791		11
792		13
793		18
794		12
795		12
796		10
797		12
798		13
799		7
800		11
801		6
802		6
803		16
804		8
805		10
806		11
807		10
808		5
809		8
810		8
811		5
812		4
813		13
814		5
815		5
816		3
817		9
818		9
819		4
820		5
821		8
822		8
823		6
824		5
825		2
826		7
827		7
828		4
829		3
830		7
831		5
832		2
833		4
834		6
835		2
836		3
837		4
838		6
839		4
840		6
841		3
842		3
843		4
844		2
845		6
846		4
847		4
848		5
849		7
850		1
851		4
852		5
853		3
854		3
855		3
856		3
857		4
858		5
859		0
860		1
861		4
862		2
863		1
864		1
865		3
866		2
867		0
868		5
869		6
870		3
871		1
872		1
873		1
874		4
875		2
876		3
877		4
878		0
879		2
880		1
881		3
882		2
883		3
884		2
885		1
886		4
887		2
888		2
889		1
890		1
891		1
892		2
893		2
894		0
895		0
896		2
897		1
898		2
899		1
900		1
901		3
902		1
903		0
904		0
905		2
906		2
907		1
908		1
909		0
910		2
911		1
912		2
913		1
914		1
915		1
916		4
917		4
918		4
919		4
920		5
921		3
922		3
923		5
924		1
925		6
926		5
927		3
928		5
929		4
930		5
931		4
932		6
933		10
934		13
935		6
936		9
937		11
938		11
939		15
940		15
941		15
942		16
943		11
944		19
945		17
946		19
947		23
948		20
949		24
950		32
951		22
952		27
953		26
954		33
955		29
956		36
957		30
958		23
959		20
960		44
961		28
962		30
963		31
964		31
965		37
966		39
967		42
968		36
969		42
970		33
971		38
972		38
973		37
974		42
975		23
976		31
977		34
978		39
979		30
980		32
981		43
982		35
983		33
984		29
985		23
986		22
987		31
988		26
989		35
990		22
991		27
992		25
993		25
994		18
995		22
996		21
997		11
998		13
999		16
1000		11
1001		6
1002		10
1003		10
1004		17
1005		4
1006		5
1007		8
1008		3
1009		5
1010		5
1011		5
1012		6
1013		5
1014		3
1015		3
1016		1
1017		1
1018		3
1019		5
1020		5
1021		1
1022		2
1023		2
