Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	120.28
Elapsed Live Time:	120.0
Start Time:	October 08, 2021, 05:15:06
End Time:	October 08, 2021, 05:17:06
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	115	160	4852	1148	13	137
2	368	442	3666	2690	31	401
3	923	1022	811	709	15	968

Channel Data:
Channel	Energy	Counts
458		6
459		10
460		8
461		2
462		9
463		8
464		6
465		8
466		2
467		4
468		4
469		6
470		4
471		6
472		6
473		5
474		5
475		2
476		6
477		7
478		6
479		13
480		4
481		11
482		5
483		4
484		9
485		10
486		5
487		11
488		4
489		8
490		4
491		4
492		12
493		3
494		4
495		5
496		8
497		7
498		8
499		8
500		6
501		5
502		3
503		3
504		6
505		6
506		3
507		7
508		10
509		2
510		4
511		6
512		6
513		5
514		7
515		8
516		7
517		8
518		10
519		8
520		6
521		6
522		10
523		6
524		7
525		6
526		7
527		3
528		3
529		5
530		6
531		5
532		9
533		5
534		2
535		5
536		10
537		9
538		2
539		1
540		5
541		7
542		9
543		6
544		4
545		15
546		9
547		9
548		6
549		5
550		3
551		5
552		9
553		9
554		11
555		3
556		9
557		7
558		3
559		5
560		5
561		3
562		4
563		11
564		4
565		8
566		4
567		6
568		3
569		2
570		9
571		7
572		8
573		5
574		6
575		6
576		4
577		6
578		6
579		5
580		3
581		5
582		8
583		5
584		4
585		5
586		7
587		4
588		4
589		7
590		4
591		7
592		5
593		3
594		6
595		3
596		10
597		3
598		8
599		6
600		2
601		10
602		5
603		7
604		5
605		8
606		8
607		8
608		5
609		0
610		5
611		3
612		7
613		7
614		5
615		8
616		5
617		7
618		6
619		3
620		4
621		8
622		7
623		8
624		8
625		7
626		3
627		3
628		8
629		9
630		6
631		3
632		7
633		6
634		4
635		9
636		6
637		5
638		7
639		5
640		4
641		6
642		4
643		5
644		10
645		6
646		8
647		3
648		4
649		4
650		5
651		6
652		9
653		2
654		1
655		3
656		6
657		6
658		4
659		11
660		6
661		3
662		4
663		5
664		5
665		5
666		7
667		8
668		5
669		7
670		8
671		7
672		8
673		5
674		3
675		5
676		5
677		6
678		5
679		8
680		5
681		3
682		7
683		8
684		9
685		7
686		4
687		1
688		6
689		2
690		6
691		5
692		5
693		7
694		7
695		3
696		11
697		4
698		5
699		5
700		4
701		9
702		6
703		3
704		7
705		7
706		6
707		10
708		7
709		5
710		5
711		9
712		5
713		6
714		8
715		2
716		3
717		3
718		3
719		9
720		4
721		9
722		8
723		9
724		4
725		3
726		5
727		8
728		8
729		9
730		5
731		7
732		4
733		8
734		9
735		3
736		4
737		5
738		6
739		3
740		6
741		7
742		3
743		9
744		8
745		5
746		4
747		5
748		7
749		5
750		10
751		3
752		7
753		11
754		2
755		8
756		9
757		4
758		7
759		11
760		8
761		4
762		3
763		9
764		5
765		6
766		9
767		9
768		4
769		10
770		7
771		5
772		6
773		5
774		3
775		2
776		4
777		5
778		4
779		8
780		4
781		4
782		9
783		5
784		7
785		7
786		2
787		7
788		4
789		5
790		6
791		8
792		8
793		6
794		5
795		5
796		4
797		3
798		6
799		8
800		8
801		2
802		8
803		5
804		6
805		2
806		5
807		5
808		3
809		6
810		8
811		3
812		5
813		5
814		7
815		6
816		0
817		5
818		4
819		2
820		3
821		0
822		3
823		0
824		0
825		1
826		6
827		3
828		5
829		5
830		5
831		2
832		3
833		1
834		1
835		1
836		5
837		2
838		2
839		0
840		0
841		4
842		0
843		2
844		2
845		1
846		1
847		0
848		3
849		1
850		1
851		3
852		0
853		3
854		1
855		0
856		2
857		2
858		3
859		2
860		7
861		2
862		4
863		0
864		4
865		2
866		1
867		3
868		2
869		3
870		2
871		4
872		1
873		2
874		0
875		1
876		1
877		5
878		1
879		3
880		4
881		2
882		1
883		3
884		1
885		1
886		0
887		0
888		2
889		2
890		2
891		2
892		3
893		0
894		1
895		1
896		1
897		3
898		3
899		2
900		1
901		1
902		1
903		3
904		2
905		2
906		4
907		4
908		3
909		3
910		1
911		0
912		2
913		2
914		1
915		1
916		1
917		1
918		4
919		4
920		4
921		1
922		2
923		6
924		1
925		5
926		2
927		7
928		5
929		2
930		2
931		2
932		4
933		5
934		8
935		4
936		4
937		7
938		4
939		7
940		3
941		5
942		7
943		9
944		13
945		14
946		6
947		10
948		5
949		10
950		7
951		9
952		5
953		9
954		14
955		11
956		11
957		13
958		14
959		12
960		11
961		14
962		13
963		16
964		18
965		22
966		18
967		22
968		6
969		18
970		18
971		9
972		16
973		20
974		18
975		13
976		12
977		16
978		14
979		13
980		14
981		13
982		17
983		11
984		9
985		14
986		9
987		11
988		7
989		10
990		8
991		9
992		12
993		8
994		6
995		8
996		6
997		4
998		3
999		10
1000		3
1001		8
1002		5
1003		2
1004		9
1005		2
1006		2
1007		4
1008		1
1009		0
1010		5
1011		2
1012		2
1013		1
1014		2
1015		0
1016		1
1017		1
1018		0
1019		3
1020		0
1021		0
1022		0
1023		0
