Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	178.28
Elapsed Live Time:	178.0
Start Time:	October 08, 2021, 03:32:09
End Time:	October 08, 2021, 03:35:07
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	131	174	3895	638	11	151
3	37	37	49	49	0	0
4	483	557	4596	3920	30	516
5	11	35	1227	225	9	23

Channel Data:
Channel	Energy	Counts
455		10
456		6
457		14
458		15
459		7
460		7
461		7
462		12
463		8
464		7
465		9
466		10
467		7
468		10
469		7
470		6
471		11
472		9
473		13
474		6
475		17
476		4
477		12
478		16
479		11
480		15
481		8
482		19
483		10
484		19
485		21
486		22
487		21
488		22
489		25
490		27
491		31
492		41
493		40
494		41
495		52
496		49
497		67
498		47
499		60
500		77
501		68
502		88
503		76
504		92
505		90
506		85
507		91
508		105
509		105
510		112
511		115
512		118
513		131
514		112
515		130
516		144
517		115
518		118
519		119
520		93
521		118
522		129
523		114
524		116
525		108
526		104
527		97
528		91
529		83
530		74
531		56
532		76
533		62
534		72
535		59
536		44
537		44
538		44
539		54
540		38
541		35
542		27
543		28
544		25
545		16
546		12
547		15
548		11
549		15
550		15
551		6
552		4
553		4
554		7
555		5
556		6
557		3
558		2
559		5
560		5
561		3
562		1
563		3
564		0
565		1
566		3
567		1
568		0
569		0
570		3
571		3
572		1
573		0
574		1
575		4
576		0
577		3
578		4
579		2
580		3
581		2
582		1
583		4
584		1
585		2
586		1
587		2
588		0
589		0
590		4
591		1
592		1
593		2
594		1
595		1
596		2
597		0
598		2
599		2
600		2
601		0
602		4
603		1
604		1
605		1
606		1
607		0
608		1
609		0
610		1
611		1
612		0
613		1
614		0
615		1
616		2
617		0
618		1
619		1
620		2
621		2
622		1
623		1
624		0
625		1
626		1
627		0
628		1
629		0
630		2
631		2
632		0
633		0
634		0
635		1
636		0
637		1
638		1
639		0
640		0
641		0
642		1
643		0
644		3
645		1
646		1
647		3
648		3
649		0
650		0
651		1
652		0
653		1
654		0
655		0
656		2
657		4
658		2
659		1
660		1
661		1
662		0
663		0
664		1
665		0
666		0
667		1
668		0
669		2
670		3
671		0
672		1
673		1
674		2
675		1
676		0
677		2
678		2
679		0
680		1
681		1
682		3
683		2
684		1
685		0
686		0
687		1
688		1
689		0
690		3
691		0
692		1
693		3
694		2
695		0
696		1
697		2
698		1
699		0
700		0
701		3
702		5
703		0
704		0
705		4
706		0
707		0
708		2
709		0
710		2
711		0
712		3
713		4
714		2
715		1
716		1
717		3
718		1
719		1
720		1
721		2
722		1
723		0
724		0
725		0
726		1
727		2
728		0
729		1
730		2
731		1
732		0
733		2
734		0
735		2
736		0
737		0
738		0
739		3
740		1
741		0
742		0
743		0
744		3
745		0
746		0
747		0
748		1
749		4
750		1
751		1
752		2
753		1
754		3
755		1
756		1
757		0
758		0
759		1
760		1
761		2
762		2
763		2
764		1
765		1
766		1
767		1
768		1
769		0
770		0
771		0
772		0
773		1
774		1
775		1
776		1
777		1
778		0
779		0
780		1
781		1
782		2
783		0
784		1
785		0
786		1
787		2
788		0
789		0
790		0
791		2
792		1
793		0
794		2
795		0
796		0
797		0
798		0
799		0
800		0
801		2
802		0
803		0
804		0
805		0
806		0
807		0
808		1
809		0
810		0
811		0
812		0
813		0
814		1
815		1
816		0
817		1
818		1
819		1
820		0
821		0
822		0
823		0
824		0
825		0
826		0
827		0
828		1
829		0
830		0
831		1
832		0
833		2
834		0
835		0
836		0
837		1
838		1
839		0
840		3
841		0
842		0
843		0
844		0
845		0
846		3
847		0
848		1
849		0
850		0
851		1
852		0
853		1
854		2
855		0
856		1
857		1
858		0
859		0
860		1
861		1
862		0
863		0
864		1
865		0
866		1
867		1
868		1
869		1
870		0
871		0
872		2
873		1
874		0
875		0
876		1
877		1
878		0
879		0
880		0
881		0
882		1
883		0
884		1
885		1
886		0
887		1
888		1
889		0
890		1
891		0
892		0
893		0
894		1
895		0
896		0
897		1
898		1
899		0
900		2
901		2
902		1
903		0
904		0
905		0
906		0
907		1
908		1
909		1
910		0
911		1
912		0
913		0
914		1
915		0
916		1
917		0
918		1
919		0
920		1
921		0
922		0
923		1
924		1
925		1
926		0
927		1
928		2
929		0
930		0
931		2
932		1
933		1
934		0
935		1
936		0
937		0
938		1
939		3
940		2
941		1
942		2
943		0
944		2
945		0
946		2
947		1
948		1
949		0
950		0
951		0
952		0
953		0
954		1
955		1
956		0
957		1
958		1
959		2
960		0
961		1
962		2
963		0
964		0
965		1
966		1
967		0
968		0
969		0
970		0
971		3
972		1
973		0
974		1
975		2
976		1
977		0
978		0
979		1
980		1
981		0
982		0
983		0
984		1
985		0
986		0
987		0
988		0
989		1
990		1
991		0
992		0
993		1
994		2
995		0
996		1
997		0
998		0
999		2
1000		0
1001		1
1002		0
1003		1
1004		0
1005		0
1006		0
1007		0
1008		0
1009		0
1010		0
1011		1
1012		0
1013		0
1014		0
1015		0
1016		0
1017		0
1018		0
1019		1
1020		0
1021		0
1022		1
1023		1
