Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	178.26
Elapsed Live Time:	178.0
Start Time:	October 08, 2021, 03:23:15
End Time:	October 08, 2021, 03:26:13
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	131	174	3679	402	15	151
3	37	37	53	53	0	0
4	483	557	3465	2826	28	515
5	11	35	1024	172	6	23

Channel Data:
Channel	Energy	Counts
455		2
456		5
457		8
458		10
459		6
460		3
461		10
462		11
463		4
464		8
465		10
466		15
467		4
468		6
469		10
470		7
471		9
472		10
473		7
474		7
475		14
476		8
477		9
478		6
479		19
480		8
481		17
482		20
483		14
484		13
485		18
486		19
487		18
488		18
489		25
490		23
491		29
492		34
493		27
494		38
495		34
496		39
497		56
498		39
499		51
500		48
501		61
502		67
503		57
504		70
505		55
506		83
507		77
508		76
509		74
510		85
511		77
512		97
513		90
514		78
515		93
516		110
517		84
518		90
519		102
520		82
521		67
522		95
523		81
524		82
525		94
526		84
527		66
528		72
529		58
530		57
531		52
532		61
533		40
534		43
535		44
536		30
537		27
538		35
539		25
540		26
541		20
542		21
543		13
544		13
545		18
546		21
547		9
548		9
549		7
550		6
551		6
552		6
553		9
554		6
555		5
556		3
557		3
558		4
559		0
560		4
561		3
562		1
563		2
564		1
565		4
566		3
567		2
568		0
569		2
570		1
571		1
572		0
573		1
574		1
575		1
576		1
577		0
578		1
579		1
580		0
581		2
582		2
583		4
584		2
585		0
586		1
587		3
588		0
589		1
590		0
591		2
592		2
593		2
594		0
595		1
596		0
597		3
598		1
599		1
600		3
601		1
602		2
603		3
604		1
605		1
606		1
607		0
608		2
609		0
610		0
611		4
612		0
613		0
614		1
615		0
616		2
617		1
618		0
619		1
620		4
621		1
622		0
623		1
624		2
625		1
626		3
627		0
628		2
629		0
630		1
631		0
632		3
633		2
634		1
635		2
636		2
637		2
638		1
639		2
640		0
641		0
642		1
643		1
644		3
645		2
646		0
647		0
648		0
649		0
650		1
651		4
652		1
653		0
654		0
655		0
656		0
657		0
658		1
659		0
660		0
661		0
662		2
663		3
664		2
665		2
666		1
667		0
668		1
669		2
670		1
671		0
672		0
673		1
674		0
675		2
676		1
677		0
678		0
679		2
680		1
681		1
682		0
683		0
684		0
685		1
686		3
687		2
688		0
689		2
690		0
691		1
692		3
693		1
694		2
695		0
696		1
697		1
698		1
699		0
700		1
701		0
702		1
703		2
704		5
705		0
706		0
707		0
708		2
709		0
710		2
711		1
712		1
713		0
714		0
715		1
716		1
717		2
718		0
719		2
720		2
721		1
722		1
723		0
724		2
725		0
726		1
727		1
728		0
729		1
730		2
731		2
732		1
733		0
734		3
735		0
736		1
737		0
738		1
739		0
740		1
741		1
742		0
743		2
744		1
745		0
746		0
747		1
748		1
749		1
750		1
751		0
752		1
753		1
754		1
755		0
756		0
757		1
758		0
759		0
760		1
761		0
762		1
763		2
764		1
765		2
766		1
767		1
768		1
769		0
770		1
771		0
772		0
773		0
774		1
775		0
776		0
777		1
778		1
779		0
780		1
781		1
782		1
783		0
784		1
785		0
786		1
787		2
788		1
789		1
790		0
791		1
792		0
793		2
794		2
795		1
796		0
797		2
798		1
799		1
800		1
801		1
802		1
803		0
804		2
805		0
806		1
807		1
808		1
809		0
810		0
811		2
812		0
813		1
814		0
815		3
816		0
817		3
818		3
819		1
820		1
821		2
822		0
823		0
824		1
825		0
826		0
827		1
828		1
829		2
830		0
831		1
832		3
833		0
834		1
835		0
836		1
837		2
838		1
839		3
840		1
841		2
842		0
843		1
844		1
845		1
846		0
847		0
848		0
849		0
850		0
851		1
852		0
853		0
854		0
855		0
856		0
857		1
858		2
859		0
860		0
861		0
862		1
863		0
864		1
865		2
866		1
867		3
868		1
869		0
870		1
871		1
872		1
873		1
874		2
875		0
876		2
877		2
878		3
879		0
880		0
881		1
882		2
883		0
884		0
885		0
886		2
887		2
888		1
889		1
890		0
891		1
892		0
893		0
894		2
895		1
896		1
897		1
898		0
899		0
900		1
901		0
902		0
903		0
904		1
905		0
906		0
907		3
908		0
909		0
910		0
911		0
912		0
913		1
914		0
915		0
916		0
917		2
918		1
919		0
920		0
921		0
922		1
923		0
924		1
925		0
926		1
927		1
928		1
929		0
930		0
931		1
932		1
933		0
934		1
935		0
936		1
937		1
938		0
939		2
940		1
941		1
942		2
943		0
944		0
945		1
946		0
947		0
948		0
949		0
950		0
951		1
952		0
953		2
954		0
955		1
956		0
957		1
958		3
959		1
960		2
961		1
962		1
963		1
964		1
965		0
966		1
967		1
968		1
969		0
970		0
971		0
972		1
973		1
974		1
975		0
976		0
977		3
978		1
979		1
980		0
981		1
982		0
983		0
984		3
985		0
986		0
987		0
988		1
989		0
990		0
991		0
992		1
993		2
994		2
995		0
996		0
997		0
998		2
999		0
1000		0
1001		0
1002		0
1003		0
1004		0
1005		1
1006		0
1007		0
1008		1
1009		0
1010		0
1011		0
1012		0
1013		0
1014		0
1015		0
1016		0
1017		0
1018		0
1019		0
1020		1
1021		0
1022		0
1023		0
