Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	120.55
Elapsed Live Time:	120.0
Start Time:	October 08, 2021, 04:46:21
End Time:	October 08, 2021, 04:48:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	115	160	7445	1161	15	137
2	368	442	12624	11048	30	404
3	923	1022	2210	1959	33	970

Channel Data:
Channel	Energy	Counts
458		11
459		13
460		16
461		15
462		11
463		16
464		12
465		12
466		15
467		7
468		14
469		12
470		17
471		12
472		7
473		8
474		8
475		14
476		9
477		15
478		11
479		13
480		6
481		10
482		13
483		10
484		12
485		11
486		15
487		11
488		13
489		14
490		15
491		11
492		12
493		12
494		13
495		15
496		11
497		11
498		12
499		8
500		13
501		16
502		10
503		11
504		13
505		7
506		12
507		15
508		14
509		15
510		14
511		15
512		14
513		10
514		13
515		14
516		10
517		9
518		9
519		10
520		14
521		7
522		7
523		12
524		12
525		11
526		11
527		8
528		10
529		10
530		13
531		8
532		14
533		17
534		16
535		10
536		12
537		14
538		9
539		14
540		13
541		7
542		15
543		10
544		16
545		6
546		15
547		19
548		9
549		12
550		16
551		6
552		8
553		17
554		9
555		10
556		5
557		5
558		16
559		11
560		7
561		9
562		11
563		8
564		13
565		7
566		6
567		12
568		11
569		8
570		14
571		12
572		12
573		20
574		8
575		11
576		5
577		5
578		10
579		20
580		10
581		13
582		15
583		12
584		13
585		13
586		9
587		11
588		10
589		10
590		8
591		8
592		14
593		9
594		9
595		15
596		7
597		7
598		11
599		12
600		5
601		18
602		5
603		11
604		10
605		9
606		8
607		10
608		11
609		8
610		6
611		11
612		7
613		10
614		15
615		12
616		20
617		9
618		9
619		16
620		14
621		15
622		9
623		15
624		11
625		11
626		7
627		8
628		10
629		14
630		13
631		18
632		11
633		10
634		12
635		14
636		13
637		5
638		6
639		9
640		11
641		8
642		18
643		10
644		14
645		18
646		14
647		14
648		5
649		15
650		9
651		10
652		17
653		17
654		7
655		16
656		6
657		17
658		11
659		11
660		6
661		14
662		15
663		12
664		11
665		6
666		10
667		14
668		10
669		11
670		13
671		14
672		8
673		12
674		12
675		11
676		19
677		15
678		18
679		10
680		7
681		16
682		16
683		15
684		9
685		17
686		16
687		11
688		11
689		10
690		10
691		13
692		12
693		17
694		7
695		9
696		12
697		13
698		12
699		14
700		11
701		21
702		10
703		12
704		11
705		5
706		12
707		12
708		13
709		15
710		8
711		13
712		17
713		11
714		12
715		5
716		11
717		13
718		13
719		11
720		18
721		14
722		13
723		12
724		12
725		16
726		13
727		13
728		4
729		18
730		8
731		14
732		11
733		11
734		14
735		15
736		16
737		17
738		17
739		16
740		16
741		16
742		15
743		9
744		16
745		15
746		25
747		14
748		10
749		13
750		15
751		15
752		19
753		14
754		17
755		13
756		18
757		15
758		17
759		16
760		10
761		21
762		11
763		18
764		18
765		13
766		19
767		21
768		9
769		13
770		17
771		12
772		7
773		10
774		21
775		10
776		11
777		20
778		16
779		14
780		13
781		13
782		22
783		13
784		14
785		14
786		10
787		10
788		15
789		12
790		18
791		14
792		9
793		10
794		12
795		13
796		12
797		12
798		13
799		13
800		13
801		6
802		12
803		4
804		14
805		9
806		10
807		9
808		14
809		8
810		7
811		9
812		11
813		5
814		9
815		10
816		7
817		11
818		6
819		7
820		4
821		7
822		5
823		6
824		5
825		7
826		3
827		6
828		7
829		5
830		2
831		4
832		4
833		9
834		1
835		1
836		1
837		3
838		6
839		7
840		3
841		4
842		2
843		0
844		3
845		1
846		1
847		3
848		7
849		4
850		5
851		1
852		1
853		5
854		4
855		5
856		6
857		2
858		1
859		1
860		1
861		4
862		6
863		1
864		2
865		2
866		0
867		0
868		3
869		4
870		4
871		1
872		1
873		4
874		0
875		5
876		1
877		1
878		2
879		4
880		1
881		1
882		3
883		2
884		1
885		0
886		3
887		1
888		0
889		0
890		1
891		2
892		2
893		3
894		1
895		1
896		0
897		1
898		1
899		0
900		2
901		0
902		2
903		2
904		1
905		2
906		0
907		1
908		2
909		1
910		0
911		1
912		2
913		0
914		2
915		0
916		1
917		2
918		2
919		1
920		1
921		3
922		5
923		8
924		4
925		3
926		6
927		7
928		7
929		6
930		11
931		8
932		3
933		14
934		13
935		14
936		13
937		15
938		13
939		13
940		17
941		15
942		19
943		21
944		13
945		19
946		13
947		22
948		22
949		22
950		26
951		22
952		27
953		30
954		31
955		35
956		42
957		43
958		52
959		35
960		45
961		32
962		34
963		32
964		37
965		44
966		47
967		48
968		45
969		43
970		49
971		57
972		39
973		38
974		44
975		36
976		40
977		27
978		32
979		41
980		32
981		42
982		40
983		32
984		20
985		31
986		27
987		26
988		35
989		38
990		20
991		30
992		37
993		23
994		16
995		22
996		22
997		18
998		17
999		17
1000		20
1001		14
1002		11
1003		15
1004		10
1005		16
1006		11
1007		10
1008		10
1009		9
1010		5
1011		5
1012		2
1013		8
1014		8
1015		2
1016		4
1017		2
1018		1
1019		4
1020		2
1021		0
1022		2
1023		2
