Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	120.4
Elapsed Live Time:	120.0
Start Time:	October 08, 2021, 05:12:07
End Time:	October 08, 2021, 05:14:08
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	115	160	5916	1200	17	137
2	368	442	6953	5677	26	402
3	923	1022	1399	1298	23	968

Channel Data:
Channel	Energy	Counts
458		8
459		13
460		5
461		8
462		7
463		10
464		9
465		7
466		10
467		16
468		8
469		8
470		6
471		10
472		7
473		7
474		7
475		12
476		12
477		5
478		6
479		6
480		10
481		13
482		12
483		7
484		9
485		6
486		8
487		9
488		6
489		10
490		10
491		10
492		2
493		8
494		6
495		8
496		6
497		5
498		8
499		11
500		4
501		11
502		10
503		3
504		12
505		11
506		4
507		11
508		6
509		9
510		4
511		5
512		11
513		9
514		9
515		5
516		12
517		15
518		9
519		6
520		9
521		7
522		8
523		6
524		6
525		6
526		8
527		5
528		4
529		13
530		5
531		5
532		14
533		7
534		2
535		8
536		9
537		15
538		6
539		10
540		11
541		16
542		4
543		12
544		6
545		6
546		11
547		9
548		3
549		8
550		12
551		7
552		2
553		12
554		10
555		11
556		9
557		5
558		10
559		4
560		8
561		6
562		7
563		6
564		3
565		7
566		9
567		5
568		6
569		7
570		11
571		5
572		9
573		9
574		8
575		14
576		3
577		8
578		13
579		8
580		12
581		7
582		7
583		10
584		6
585		6
586		7
587		7
588		9
589		3
590		8
591		11
592		7
593		7
594		7
595		4
596		9
597		10
598		10
599		5
600		18
601		9
602		7
603		9
604		6
605		7
606		7
607		7
608		7
609		14
610		5
611		9
612		4
613		7
614		12
615		7
616		7
617		12
618		8
619		8
620		9
621		7
622		9
623		7
624		9
625		5
626		5
627		6
628		7
629		5
630		14
631		10
632		8
633		4
634		9
635		6
636		6
637		6
638		10
639		6
640		6
641		12
642		4
643		10
644		14
645		6
646		9
647		12
648		14
649		15
650		7
651		10
652		5
653		5
654		9
655		8
656		3
657		9
658		4
659		7
660		13
661		6
662		6
663		6
664		16
665		4
666		10
667		6
668		4
669		8
670		12
671		11
672		9
673		11
674		10
675		13
676		12
677		9
678		10
679		8
680		10
681		1
682		11
683		9
684		8
685		10
686		17
687		6
688		5
689		16
690		10
691		10
692		9
693		3
694		13
695		7
696		5
697		4
698		5
699		7
700		11
701		14
702		10
703		7
704		13
705		8
706		11
707		12
708		6
709		9
710		9
711		8
712		8
713		8
714		13
715		10
716		12
717		15
718		6
719		13
720		14
721		4
722		10
723		8
724		10
725		8
726		12
727		10
728		10
729		12
730		11
731		10
732		13
733		3
734		7
735		9
736		10
737		13
738		11
739		10
740		7
741		7
742		13
743		9
744		10
745		11
746		8
747		6
748		17
749		7
750		9
751		5
752		14
753		9
754		8
755		12
756		11
757		13
758		7
759		17
760		13
761		5
762		17
763		5
764		15
765		8
766		10
767		9
768		11
769		12
770		16
771		10
772		11
773		7
774		7
775		9
776		9
777		13
778		14
779		6
780		13
781		11
782		8
783		8
784		6
785		13
786		8
787		8
788		9
789		9
790		9
791		7
792		9
793		6
794		8
795		12
796		8
797		7
798		8
799		4
800		7
801		7
802		14
803		9
804		6
805		8
806		5
807		7
808		8
809		11
810		5
811		13
812		5
813		7
814		5
815		7
816		1
817		3
818		7
819		6
820		6
821		2
822		4
823		1
824		6
825		3
826		1
827		4
828		6
829		4
830		5
831		2
832		1
833		1
834		2
835		3
836		5
837		2
838		3
839		3
840		1
841		3
842		1
843		1
844		4
845		2
846		6
847		2
848		3
849		1
850		2
851		5
852		1
853		3
854		3
855		1
856		1
857		0
858		4
859		4
860		4
861		2
862		1
863		3
864		0
865		5
866		3
867		4
868		2
869		0
870		0
871		4
872		2
873		5
874		1
875		2
876		1
877		0
878		1
879		3
880		1
881		0
882		3
883		1
884		2
885		2
886		4
887		2
888		3
889		5
890		2
891		2
892		2
893		1
894		2
895		2
896		3
897		2
898		3
899		1
900		1
901		1
902		1
903		1
904		2
905		2
906		2
907		1
908		3
909		0
910		0
911		0
912		2
913		2
914		3
915		2
916		3
917		1
918		3
919		1
920		1
921		4
922		1
923		2
924		5
925		6
926		7
927		11
928		5
929		5
930		8
931		5
932		6
933		8
934		8
935		10
936		7
937		8
938		6
939		15
940		12
941		8
942		10
943		9
944		17
945		23
946		19
947		16
948		8
949		16
950		17
951		15
952		20
953		17
954		27
955		26
956		22
957		16
958		14
959		21
960		30
961		24
962		23
963		21
964		23
965		29
966		31
967		43
968		30
969		26
970		33
971		32
972		30
973		31
974		28
975		22
976		24
977		26
978		19
979		24
980		26
981		14
982		22
983		18
984		21
985		14
986		16
987		16
988		24
989		15
990		16
991		18
992		17
993		16
994		6
995		13
996		9
997		13
998		10
999		8
1000		7
1001		9
1002		4
1003		2
1004		7
1005		6
1006		3
1007		6
1008		4
1009		6
1010		3
1011		6
1012		2
1013		4
1014		1
1015		2
1016		3
1017		2
1018		0
1019		1
1020		1
1021		3
1022		1
1023		1
